RSS,Region,Nom_etablissement,Nom_installation,No_permis_installation,Nombre_de_civieres_fonctionnelles 						,Nombre_de_civieres_occupees,Nombre_de_patients_sur_civiere_plus_de_24_heures,Nombre_de_patients_sur_civiere_plus_de_48_heures						,Nombre_total_de_patients_presents_a_lurgence,Nombre_total_de_patients_en_attente_de_PEC,DMS_sur_civiere,DMS_ambulatoire						,DMS_sur_civiere_horaire,DMS_ambulatoire_horaire,Heure_de_l'extraction_(image), Mise_a_jour
01,Bas-Saint-Laurent,Total régional,Total régional, ,52,32,0,0,108,56,8.27113402061855,3.18178125,8:16,3:10,15:00:00,2024-05-01T15:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE HOSPITALIER RÉGIONAL DU GRAND-PORTAGE,51218352,9,7,0,0,18,10,10.52,3.81,10:31,3:48,15:00:00,2024-05-01T15:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE MATANE,51218980,7,5,0,0,19,13,6.1,4.42,6:06,4:25,15:00:00,2024-05-01T15:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CLSC DE POHÉNÉGAMOOK,51219418,3,0,0,0,2,1,3.1,1.13,3:06,1:07,15:00:00,2024-05-01T15:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL NOTRE-DAME-DE-FATIMA,51221141,7,0,0,0,5,3,6.7,2.59,6:42,2:35,15:00:00,2024-05-01T15:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE NOTRE-DAME-DU-LAC,51221877,5,4,0,0,10,0,12.82,1.72,12:49,1:43,15:00:00,2024-05-01T15:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL D'AMQUI,51226892,6,3,0,0,13,7,7.03,5.84,7:01,5:50,15:00:00,2024-05-01T15:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL RÉGIONAL DE RIMOUSKI,51227882,12,11,0,0,31,16,10.25,3.64,10:15,3:38,15:00:00,2024-05-01T15:45
01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TROIS-PISTOLES,51236156,3,2,0,0,10,6,4.82,2.47,4:49,2:28,15:00:00,2024-05-01T15:45
02,Saguenay-Lac-Saint-Jean,Total régional,Total régional, ,104,81,6,1,216,94,11.5780124223602,4.29787179487179,11:34,4:17,15:00:00,2024-05-01T15:45
02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE CHICOUTIMI,51218394,41,40,3,1,85,30,12.17,3.72,12:10,3:43,15:00:00,2024-05-01T15:45
02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE DOLBEAU-MISTASSINI,51219384,10,10,2,0,30,12,13.1,3.53,13:06,3:31,15:00:00,2024-05-01T15:45
02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL D'ALMA,51219400,17,11,0,0,41,23,8.89,4.43,8:53,4:25,15:00:00,2024-05-01T15:45
02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE LA BAIE,51221364,7,6,0,0,18,11,10.92,4.94,10:55,4:56,15:00:00,2024-05-01T15:45
02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL ET CENTRE DE RÉADAPTATION DE JONQUIÈRE,51224541,16,5,0,0,22,10,13.61,5.66,13:36,5:39,15:00:00,2024-05-01T15:45
02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL ET CENTRE D'HÉBERGEMENT DE ROBERVAL,51228203,13,9,1,0,20,8,8.07,3.83,8:04,3:49,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,Total régional,Total régional, ,141,119,7,0,285,111,13.1568032786885,4.09677996422182,13:09,4:05,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DU SAINT-SACREMENT,51217529,22,18,1,0,30,7,17.64,3.74,17:38,3:44,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,L'HÔTEL-DIEU DE QUÉBEC,51217586,15,11,0,0,24,7,11.5,2.78,11:30,2:46,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ LAVAL,51217594,"pas d'information disponible","pas d'information disponible","pas d'information disponible","pas d'information disponible","pas d'information disponible","pas d'information disponible","pas d'information disponible","pas d'information disponible", , ,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL SAINT-FRANÇOIS D'ASSISE,51217602,"pas d'information disponible","pas d'information disponible","pas d'information disponible","pas d'information disponible","pas d'information disponible","pas d'information disponible","pas d'information disponible","pas d'information disponible", , ,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX CHAUVEAU,51225001,5,5,0,0,42,23,4.82,3.36,4:49,3:21,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINTE-ANNE-DE-BEAUPRÉ,51225357,4,3,0,0,12,8,12.06,3.87,12:03,3:52,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,HÔPITAL ET CLSC DE LA MALBAIE,51228690,9,1,0,0,9,3,12.65,3.87,12:39,3:52,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC - UNIVERSITÉ LAVAL,INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC,51232130,20,21,2,0,36,5,13.41,3.7,13:24,3:42,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DE L'ENFANT-JÉSUS,51233914,48,49,3,0,86,26,14.67,6.47,14:40,6:28,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE BAIE-SAINT-PAUL,51244804,8,3,1,0,13,8,12.2,3.05,12:12,3:03,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-RAYMOND,51247302,7,5,0,0,22,15,8.01,3.36,8:00,3:21,15:00:00,2024-05-01T15:45
03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-MARC-DES-CARRIÈRES,51247344,3,3,0,0,11,9,5.3,2.92,5:18,2:55,15:00:00,2024-05-01T15:45
04,Mauricie et Centre-du-Québec,Total régional,Total régional, ,118,122,8,0,262,114,12.2689285714285,4.11636160714285,12:16,4:06,15:00:00,2024-05-01T15:45
04,Mauricie et Centre-du-Québec,CIUSSS DE LA MAURICIE-ET-DU-CENTRE-DU-QUÉBEC,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FORTIERVILLE,51219160,2,1,0,0,14,9,2.68,2.71,2:40,2:42,15:00:00,2024-05-01T15:45
